Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price
367,10,2015,110000,1,1,0,395,37,365,5.0,4.65
1047,0,2013,56454,1,1,0,413,14,294,5.0,4.65
1151,8,2013,60000,4,1,0,246,10,333,5.0,3.15
1694,4,2013,56000,4,0,0,109,52,72,5.0,8.25
826,1,2012,63000,1,0,2,25,126,216,5.0,65.0
1159,2,2012,63000,1,1,0,354,14,299,5.0,4.5
791,8,2017,15050,1,1,0,165,57,119,5.0,17.5
1168,9,2016,29401,4,1,0,294,10,315,5.0,4.31
472,7,2016,25238,4,1,0,248,12,344,5.0,6.2
1712,2,2011,79000,1,1,0,367,19,371,5.0,4.67
1834,7,2011,58752,4,1,0,170,11,296,5.0,3.32
465,4,2011,62000,4,0,0,60,53,61,5.0,3.75
1710,1,2013,132000,4,1,0,179,35,345,5.0,4.7
636,2,2016,51000,4,1,0,189,42,48,5.0,6.5
1751,5,2009,185200,1,1,0,56,89,3,8.0,7.25
1108,3,2016,61717,1,1,0,349,46,42,5.0,8.94
337,8,2018,8896,4,1,0,254,8,360,5.0,7.34
977,4,2016,17000,4,1,0,327,10,324,5.0,6.9
486,9,2016,31378,4,1,0,232,12,344,5.0,5.9
628,10,2013,114000,1,0,0,344,39,58,5.0,6.75
378,0,2014,81000,1,1,0,395,37,365,5.0,4.1
45,9,2017,31000,1,0,0,242,58,83,5.0,27.0
1536,9,2014,35000,4,1,0,127,46,12,5.0,4.5
8,8,2013,60001,1,0,0,194,58,123,5.0,14.5
1135,6,2014,75074,1,1,0,364,14,299,5.0,5.25
1582,8,2012,80000,1,1,2,343,14,299,5.0,1.2
1747,6,2006,147350,1,1,2,64,89,1,8.0,4.95
1438,5,2013,60000,1,1,0,274,29,22,5.0,7.5
1278,8,2015,7501,4,0,0,1,116,214,4.0,48.0
367,4,2015,58000,1,1,0,395,37,365,5.0,4.45
1294,3,2018,29277,1,0,0,28,113,190,5.0,59.65
1092,7,2015,57034,1,1,0,362,14,297,5.0,4.38
1033,7,2016,40810,1,1,0,412,14,342,5.0,7.9
594,1,2008,35268,4,1,2,0,2,265,5.0,1.88
110,9,2008,81000,1,0,2,239,146,372,5.278735151413753,10.5
986,3,2018,34630,4,0,0,327,10,324,5.0,7.29
300,5,2012,45122,1,1,0,365,37,344,5.0,6.0
924,2,2011,126000,1,1,3,156,74,75,7.0,6.7
970,6,2009,63000,4,1,0,278,137,239,5.0,1.5
1346,7,2016,32298,1,0,0,306,35,33,4.0,23.8
925,7,2014,63288,1,1,0,131,74,75,7.0,7.77
597,3,2012,43337,4,1,0,222,2,266,5.0,3.32
1159,7,2015,46561,1,1,0,354,14,299,5.0,4.94
1235,4,2013,34000,1,0,2,287,70,20,5.0,11.0
1459,5,2016,48000,4,1,0,387,138,248,5.0,3.4
1159,7,2013,56263,1,1,0,354,14,299,5.0,4.17
1228,5,2005,84060,4,1,2,201,142,263,5.0,1.25
575,9,2016,9000,4,0,0,253,10,318,5.0,5.45
1609,6,2012,79000,1,1,0,318,14,347,5.0,2.59
918,10,2015,87900,1,1,0,156,74,75,7.0,12.01
1127,4,2010,72425,4,1,2,208,10,333,5.0,2.45
47,1,2015,38000,1,0,0,148,58,123,5.0,29.0
284,5,2008,83000,1,1,2,217,26,371,5.0,2.4
1322,5,2010,107000,1,0,0,123,70,119,5.0,11.99
446,4,2015,51000,4,0,0,224,36,41,5.0,7.9
1756,10,2010,140000,1,1,3,56,89,3,7.0,6.25
170,10,2011,48000,4,1,2,246,12,311,5.0,1.8
1200,4,2013,62000,0,1,0,403,144,260,5.0,2.8
471,9,2015,31000,4,1,0,248,12,344,5.0,4.9
1383,6,2010,75055,4,1,0,225,11,303,5.0,2.25
1022,3,2017,51210,4,0,0,259,21,351,5.0,8.89
1733,9,2012,87000,1,0,0,50,112,116,7.0,15.0
232,8,2018,17000,1,1,0,398,37,369,5.0,5.65
1064,6,2014,57000,1,1,0,308,14,347,7.0,7.0
956,5,2016,9370,4,1,0,351,137,241,5.0,2.95
394,2,2013,53226,4,1,0,268,11,338,5.0,3.3
655,5,2010,120000,1,1,2,163,33,27,5.0,3.5
417,6,2007,75055,4,1,0,56,33,0,5.0,2.3
511,3,2017,37247,1,1,0,275,39,56,5.0,13.69
1719,4,2013,64000,1,1,0,367,19,281,5.0,3.1
614,9,2014,12000,4,1,0,78,80,158,5.0,12.75
512,10,2017,40158,1,1,0,275,39,56,5.0,13.75
472,2,2017,11000,4,1,0,248,12,344,5.0,6.75
1847,2,2014,70010,1,1,0,299,46,13,5.0,5.25
921,9,2015,82000,1,1,0,156,74,75,7.0,8.75
902,7,2017,57259,1,1,0,240,33,0,7.0,8.87
354,1,2010,84000,4,0,2,17,79,79,5.0,6.5
1059,10,2012,168000,1,1,0,308,14,346,7.0,4.5
900,5,2012,73670,1,1,0,58,98,105,7.0,12.5
1733,4,2014,89540,1,0,0,50,112,116,7.0,16.8
1064,5,2016,85423,1,1,0,308,14,347,7.0,8.75
540,10,2013,48823,1,0,0,271,39,57,5.0,8.5
698,8,2011,35082,4,1,0,291,10,310,5.0,2.21
1086,6,2012,126000,4,1,0,180,137,217,5.0,1.6
374,4,2016,19000,4,0,0,142,11,335,5.0,6.25
465,9,2007,69000,4,0,2,60,53,61,5.0,2.25
1242,7,2019,29836,1,0,0,221,70,67,5.0,25.75
1540,0,2010,48002,4,1,2,69,52,99,5.0,6.75
1033,0,2015,52324,1,1,0,412,14,342,5.0,6.25
258,4,2013,65000,1,1,0,349,37,349,5.0,5.1
1298,9,2009,66000,1,0,2,430,113,174,5.0,10.75
571,5,2016,75700,1,1,0,372,3,288,5.0,5.7
1846,1,2013,43000,1,1,0,297,46,16,5.0,5.95
167,7,2012,42706,1,1,0,391,140,256,5.0,2.4
858,9,2013,35000,1,1,0,198,33,0,7.0,3.49
688,5,2011,54348,4,0,0,263,10,312,5.0,4.0
1716,4,2013,84000,1,1,0,367,19,279,5.0,3.85
1685,9,2010,63298,4,0,0,109,49,72,5.0,3.95
698,6,2013,75049,4,1,2,291,10,310,5.0,3.0
317,7,2018,24237,4,1,0,229,9,338,5.0,6.7
1098,3,2016,22767,4,1,0,241,10,334,5.0,6.14
766,1,2012,58000,4,0,2,127,25,365,5.0,4.4
1129,10,2017,57000,1,1,0,402,14,299,5.0,4.25
124,7,2010,50161,4,0,0,431,127,234,5.0,25.93
1102,8,2016,45000,1,1,0,349,46,42,5.0,7.0
1737,3,2017,68319,1,0,0,50,112,116,7.0,25.12
524,7,2017,30711,4,1,0,289,144,284,5.0,4.45
725,8,2011,38277,1,1,0,338,25,350,5.0,2.4
1848,10,2012,115000,1,1,2,299,46,13,5.0,4.33
1141,3,2017,46849,4,0,0,241,10,326,5.0,6.93
760,0,2014,64000,1,1,0,338,25,350,5.0,4.25
1255,10,2010,130923,1,0,0,97,70,165,5.0,12.5
577,2,2015,15000,4,1,0,253,10,318,5.0,4.9
726,9,2014,32720,1,1,0,356,25,350,5.0,4.5
1459,6,2016,12500,4,1,0,387,138,248,5.0,3.0
676,2,2015,59800,4,0,0,182,10,318,5.0,5.8
1855,10,2011,54211,4,1,0,128,46,13,5.0,3.33
176,7,2015,62242,1,0,0,102,66,109,5.0,6.62
1403,9,2015,54000,1,1,2,255,29,25,5.0,5.75
633,5,2012,65000,1,1,0,344,39,59,5.0,6.2
1004,2,2015,55000,4,0,0,360,144,279,5.0,3.5
1196,10,2010,71000,4,1,0,253,144,282,5.0,2.0
763,2,2012,70000,1,1,0,338,25,347,5.0,4.0
5,9,2011,53000,4,0,0,43,48,107,5.0,9.5
135,9,2013,43000,1,0,0,190,64,142,5.0,17.5
1523,9,2015,54000,4,0,0,100,46,12,5.0,6.11
694,0,2014,51000,4,1,0,291,10,310,5.0,3.75
1361,5,2007,78000,1,1,2,7,105,19,6.0,6.2
436,9,2014,25000,1,1,0,397,37,365,5.0,6.15
960,10,2012,12600,4,1,0,312,144,282,5.0,2.4
1155,10,2009,80000,1,1,1,217,14,303,5.0,2.15
574,8,2016,21000,4,1,0,253,10,318,5.0,3.75
334,9,2011,32000,4,1,2,143,9,288,5.0,2.15
576,1,2015,50000,4,1,0,253,10,317,5.0,4.75
1111,9,2010,47500,4,1,0,142,40,10,5.0,2.45
460,9,2017,7500,4,1,0,203,36,41,5.0,11.15
1435,6,2016,68163,1,0,0,273,29,22,5.0,8.9
367,0,2014,61000,1,1,0,395,37,365,5.0,4.35
1766,6,2015,100000,1,1,2,64,89,1,7.0,12.0
78,9,2009,61500,1,0,2,159,64,137,5.0,8.5
696,7,2017,42883,4,1,0,281,2,284,5.0,4.27
1444,6,2012,97000,1,1,2,295,29,327,5.0,4.25
1360,1,2010,39525,4,0,0,21,81,119,5.0,9.25
1178,7,2017,35384,1,1,0,376,14,342,5.0,8.61
1332,5,2010,46000,1,0,0,36,113,194,7.0,28.0
238,3,2018,32189,1,1,0,356,37,368,5.0,9.25
624,2,2016,27000,1,0,0,256,39,56,5.0,8.6
1817,3,2018,22734,4,1,0,170,11,299,5.0,7.53
1432,9,2014,58002,1,1,0,274,29,22,5.0,5.75
392,2,2012,31500,4,0,0,171,11,338,5.0,4.15
308,3,2017,30933,4,1,0,229,9,338,5.0,5.84
24,8,2012,27090,1,0,0,243,58,147,5.0,16.5
146,9,2015,29500,1,0,0,155,114,193,7.0,43.0
709,10,2013,45000,4,1,0,291,10,310,5.0,3.55
711,5,2018,11691,4,1,0,246,10,316,5.0,8.9
1505,5,2006,121000,1,1,2,168,54,350,5.0,2.5
656,5,2010,118077,1,1,0,163,33,27,5.0,3.85
638,2,2012,36300,4,0,3,193,42,50,5.0,7.5
552,9,2005,90000,4,1,2,138,17,264,5.0,1.8
326,2,2010,78000,1,1,0,287,26,283,5.0,2.25
32,9,2015,42000,1,0,0,213,58,123,5.0,24.25
1817,9,2015,27000,4,1,0,170,11,299,5.0,4.35
135,8,2012,22000,1,0,0,190,64,142,5.0,11.5
449,8,2014,49000,4,1,0,203,36,41,5.0,4.75
770,5,2012,42600,1,1,0,356,25,350,5.0,4.99
474,3,2018,12794,4,0,0,254,12,344,5.0,9.15
1120,6,2006,125000,4,1,1,161,146,372,5.278735151413753,2.35
401,5,2014,88046,4,0,0,2,79,91,5.0,13.99
1235,1,2014,8000,1,0,2,287,70,20,5.0,19.75
913,3,2018,82739,1,0,0,156,74,75,7.0,16.77
830,1,2006,193000,1,1,3,84,95,267,7.0,2.5
1468,9,2013,7000,4,0,0,223,37,370,5.0,3.65
806,0,2012,60000,1,0,2,44,74,147,5.0,23.5
958,10,2017,38000,4,1,0,351,137,241,5.0,3.11
1709,7,2013,56344,4,1,0,211,35,345,5.0,4.57
768,9,2014,17858,4,1,0,188,10,312,5.0,5.32
704,5,2012,53000,4,1,0,291,10,310,5.0,3.2
1160,7,2016,67906,1,1,0,388,14,299,5.0,5.63
532,5,2015,19000,4,1,0,317,139,252,5.0,3.0
74,9,2010,67000,1,0,2,348,64,150,5.0,9.25
1596,4,2011,80000,1,1,0,366,25,288,5.0,1.2
956,4,2015,61000,4,1,0,351,137,241,5.0,2.15
1824,10,2010,39000,1,1,0,340,12,296,5.0,3.05
1699,0,2014,59000,4,0,0,99,52,70,5.0,11.5
597,5,2008,80931,4,1,0,222,2,266,5.0,2.3
1174,8,2016,34000,4,1,0,294,10,315,5.0,4.95
1466,5,2013,130000,1,1,0,331,29,330,5.0,4.75
1183,3,2018,52380,1,1,0,376,14,342,5.0,10.15
1384,8,2011,44000,4,1,0,225,11,303,5.0,2.65
326,5,2015,84000,1,1,0,287,26,284,5.0,3.8
397,7,2017,41697,4,0,0,68,65,78,5.0,16.68
1408,10,2014,163000,1,1,0,255,29,25,5.0,5.0
1714,2,2011,42000,4,1,2,215,10,310,5.0,3.75
751,6,2013,129000,1,1,3,324,25,346,5.0,4.11
316,2,2015,32200,4,1,2,229,9,338,5.0,4.25
1361,9,2004,129000,1,1,0,7,105,19,6.0,3.45
8,1,2014,40000,1,0,0,194,58,123,5.0,22.5
1741,4,2006,150000,4,1,0,47,66,64,8.0,4.5
163,6,2007,140000,4,1,0,136,4,300,5.0,0.9
550,5,2006,63181,4,1,0,138,17,323,5.0,1.85
367,8,2013,39575,1,1,0,395,37,365,5.0,3.25
1161,10,2010,63600,1,1,2,217,14,371,5.0,3.1
258,3,2014,70374,1,1,0,349,37,349,5.0,7.34
1797,8,2015,26256,1,1,0,288,37,342,5.0,4.25
545,4,2016,13460,4,1,0,246,10,317,5.0,6.45
1760,2,2011,122000,1,1,2,56,89,3,8.0,10.75
1297,8,2015,58589,1,0,0,136,70,166,5.0,27.75
1194,6,2005,115000,4,1,2,201,1,270,5.0,0.99
265,10,2016,75000,1,0,0,52,75,100,7.0,24.0
545,6,2016,30292,4,1,0,246,10,317,5.0,6.1
499,0,2017,32248,4,1,0,208,12,344,5.0,8.25
1832,1,2013,74000,4,1,0,170,11,296,5.0,4.65
399,9,2014,56100,4,1,0,86,65,93,5.0,9.75
557,1,2014,61325,4,1,0,253,10,317,5.0,4.4
1138,8,2014,33000,4,1,0,258,10,333,5.0,3.99
98,3,2016,18090,1,0,0,163,114,193,5.0,45.73
256,7,2014,71390,1,1,0,349,37,349,5.0,5.27
1200,9,2014,41000,0,1,0,399,144,261,5.0,3.5
443,0,2016,67000,1,1,0,397,37,365,5.0,7.25
1592,2,2008,99000,1,1,2,188,27,288,5.0,1.6
1432,10,2014,142000,1,1,2,255,29,22,5.0,6.0
704,2,2010,26966,4,1,0,291,10,310,5.0,3.0
472,9,2015,27628,4,1,0,248,12,344,5.0,4.95
1107,5,2016,82497,1,1,0,368,14,342,5.0,8.99
358,9,2007,86000,4,1,3,37,79,81,5.0,1.85
1831,3,2016,26981,4,1,0,170,11,296,5.0,6.16
1092,5,2010,110471,1,1,0,317,14,296,5.0,3.5
365,6,2014,69000,4,1,0,271,12,346,5.0,4.5
711,5,2017,12000,4,1,0,246,10,316,5.0,7.75
1440,5,2014,77500,1,1,0,295,29,327,5.0,6.6
574,7,2014,48031,4,1,0,253,10,318,5.0,4.98
78,2,2008,170000,1,0,3,159,64,137,5.0,9.75
259,9,2014,69565,1,1,0,349,37,349,5.0,5.55
1841,5,2016,45492,1,0,0,329,37,25,5.0,10.3
347,2,2011,85000,4,0,2,31,79,132,5.0,7.5
158,5,2008,55902,4,1,0,107,26,356,5.0,1.8
1818,5,2017,18500,4,1,0,163,12,299,5.0,6.25
931,5,2015,129750,1,1,2,126,88,358,7.0,6.8
700,5,2009,50902,4,0,0,263,10,312,5.0,3.0
925,3,2015,84725,1,1,0,131,74,75,7.0,11.6
539,9,2013,40000,1,1,2,349,39,57,5.0,6.95
1810,9,2010,60000,4,1,3,100,52,103,5.0,3.5
560,3,2014,33496,4,1,0,253,10,317,5.0,5.5
753,9,2015,25000,4,1,0,246,10,316,5.0,5.65
181,0,2013,71000,1,1,0,232,14,295,8.0,3.25
1521,3,2015,20826,4,0,0,100,46,13,5.0,7.72
511,10,2016,42244,1,1,0,275,39,56,5.0,12.0
168,6,2013,98598,1,1,0,391,140,259,5.0,1.55
1731,4,2011,62100,1,1,0,26,112,120,7.0,10.75
769,3,2016,44238,4,1,0,246,10,316,5.0,6.72
60,3,2012,91743,1,0,0,40,110,184,7.0,28.55
451,5,2016,36891,4,1,0,217,36,41,5.0,10.49
857,5,2012,90049,1,1,0,198,33,0,7.0,3.8
11,0,2012,74002,1,0,0,174,58,75,5.0,18.5
613,8,2013,41000,4,0,0,45,80,158,5.0,6.0
633,5,2012,83678,1,1,0,344,39,59,5.0,5.5
1197,10,2010,91000,4,1,0,253,144,282,5.0,2.3
1058,6,2016,50000,1,1,0,379,14,342,7.0,8.7
670,4,2015,58000,1,1,0,377,3,291,5.0,4.95
1159,6,2012,80000,1,1,0,354,14,299,5.0,4.25
921,7,2017,41290,1,1,2,156,74,75,7.0,10.94
109,4,2013,65000,1,0,0,345,64,150,5.0,21.26
1678,1,2016,16471,4,1,2,99,52,70,5.0,11.5
751,10,2015,54339,1,1,2,347,25,345,5.0,6.0
848,5,2016,24025,4,1,0,228,11,318,6.0,4.1
952,8,2013,24027,4,1,0,381,137,241,5.0,2.01
228,5,2010,59270,4,1,0,147,5,278,5.0,2.6
1211,8,2012,40000,4,1,0,253,144,282,5.0,2.35
1367,1,2012,155566,1,1,2,436,105,44,6.0,9.15
390,2,2013,42320,4,1,0,268,11,338,5.0,2.9
754,3,2017,24153,1,1,2,347,25,345,5.0,9.18
520,9,2016,27000,4,0,0,65,42,48,5.0,11.45
959,5,2012,92000,0,1,2,405,137,228,5.0,2.1
368,7,2017,61795,4,1,0,217,11,335,5.0,5.53
850,2,2016,13500,4,1,0,228,11,318,6.0,3.75
456,10,2018,4500,4,0,0,224,36,41,5.0,12.5
914,9,2017,23000,1,0,0,156,74,75,7.0,15.5
586,10,2011,65400,4,1,0,0,2,371,5.0,2.1
1307,9,2013,80578,1,0,2,123,70,119,5.0,14.5
1435,3,2017,42646,1,0,0,273,29,22,5.0,12.46
1816,1,2014,30000,4,1,2,170,11,299,5.0,5.25
110,4,2012,90000,1,0,0,239,146,372,5.278735151413753,14.5
1335,1,2009,98000,1,0,2,81,113,205,5.0,25.0
588,7,2012,66400,4,1,0,0,146,372,5.278735151413753,2.66
786,5,2012,50000,1,0,0,60,114,201,4.0,45.0
1159,6,2015,63310,1,1,0,413,14,299,5.0,5.1
367,4,2014,66000,1,1,0,395,37,365,5.0,3.5
78,0,2011,74000,1,0,2,159,64,137,5.0,12.5
621,5,2012,93000,1,1,0,365,25,344,5.0,5.55
1732,4,2015,70000,1,0,0,26,112,118,7.0,19.48
1165,0,2012,48772,4,1,0,246,10,333,5.0,3.91
169,2,2010,66000,4,1,0,246,12,311,5.0,2.19
566,3,2017,27417,4,0,0,253,10,318,5.0,6.89
334,3,2011,51593,4,1,2,143,9,288,5.0,3.47
1400,9,2008,86340,4,0,2,433,78,371,5.0,3.25
1166,10,2010,75000,4,1,0,161,15,341,5.0,2.85
18,3,2016,39237,1,0,0,194,58,123,5.0,25.64
428,7,2018,11966,4,1,0,180,36,37,5.0,10.28
486,5,2015,37000,4,1,0,232,12,344,5.0,6.3
1821,2,2014,70920,1,1,0,288,37,347,5.0,4.75
1405,5,2013,65280,1,1,0,283,29,326,5.0,5.8
801,5,2016,62000,1,0,0,49,74,146,7.0,44.5
762,7,2014,44525,4,1,0,241,10,322,5.0,4.65
413,6,2009,86863,4,1,0,188,36,42,5.0,3.6
918,5,2015,102626,1,1,0,156,74,75,7.0,12.25
791,6,2017,45000,1,1,0,165,57,119,5.0,20.0
918,6,2017,22000,1,1,0,156,74,75,7.0,16.0
897,3,2011,108905,1,0,2,35,74,45,8.0,6.21
203,8,2016,12800,4,1,0,269,11,278,7.0,3.25
884,8,2016,32000,1,1,0,139,74,45,7.0,9.75
363,9,2014,39000,4,0,0,142,11,335,5.0,4.45
454,10,2017,42000,1,1,0,394,37,365,5.0,12.0
1591,2,2008,73000,4,1,0,103,25,273,5.0,0.8
555,2,2018,48000,1,1,0,372,6,298,5.0,5.95
951,10,2015,18000,0,1,0,417,137,233,4.0,3.0
620,8,2014,19000,4,1,0,204,25,17,5.0,5.25
1773,3,2019,33598,1,1,0,85,83,85,7.0,22.2
135,6,2012,63000,1,0,0,190,64,142,5.0,13.5
1809,2,2015,48000,1,0,0,185,58,70,5.0,13.5
330,4,2014,66000,1,1,0,287,26,284,5.0,3.47
901,0,2013,80000,1,0,2,18,98,142,7.0,9.5
1855,2,2011,37000,4,1,0,128,46,13,5.0,4.8
1530,7,2016,35058,4,1,0,127,46,12,5.0,6.54
1831,4,2012,52000,4,1,0,170,11,296,5.0,3.1
1100,5,2015,61313,1,1,0,368,14,342,5.0,7.99
1692,8,2009,45000,4,1,2,109,52,72,5.0,3.3
1064,1,2015,74000,1,1,0,308,14,347,7.0,8.75
690,5,2013,89000,4,0,0,263,10,312,5.0,4.19
1242,7,2019,13414,1,0,0,221,70,67,5.0,30.77
434,6,2006,95000,4,1,2,182,36,0,5.0,2.11
840,6,2018,15900,4,1,0,228,11,318,6.0,6.25
1731,4,2011,151000,1,1,0,26,112,120,7.0,11.4
423,1,2011,65000,4,1,0,188,36,42,5.0,5.2
35,3,2017,36824,1,0,0,243,58,147,5.0,39.84
330,3,2013,65287,1,1,0,287,26,284,5.0,4.45
1282,8,2014,52000,1,0,0,221,70,67,5.0,19.5
163,5,2007,33000,4,1,0,136,4,300,5.0,1.75
312,5,2016,71000,1,1,0,396,37,369,5.0,5.1
540,4,2013,71000,1,0,0,349,39,56,5.0,6.8
998,8,2016,20000,4,0,0,327,10,324,5.0,5.74
1154,5,2010,71000,4,1,0,161,10,331,5.0,3.3
1247,5,2010,29000,1,0,0,441,123,202,4.0,32.0
93,0,2016,27000,1,0,0,335,64,150,5.0,35.0
1041,2,2017,19000,1,0,0,413,14,294,5.0,8.9
636,9,2011,58000,4,1,2,189,42,48,5.0,4.0
793,7,2018,42203,1,1,0,193,57,119,5.0,19.46
610,5,2009,94000,1,0,0,24,63,79,5.0,5.25
1049,4,2013,52000,0,1,2,130,9,292,5.0,2.6
1635,8,2018,4900,1,1,0,329,36,25,5.0,9.22
529,6,2013,70000,4,1,0,317,139,252,5.0,1.8
1565,5,2005,100000,1,1,2,81,27,371,5.0,1.3
108,7,2015,65266,1,0,0,116,114,193,5.0,31.75
1059,4,2014,54569,1,1,0,308,14,346,7.0,5.99
360,7,2015,51361,4,1,0,224,11,335,5.0,4.94
281,6,2007,125000,4,1,3,175,22,283,5.0,1.5
466,1,2008,66000,4,1,3,81,53,61,5.0,3.25
1195,5,2007,65047,3,1,0,200,1,258,5.0,1.95
1064,4,2014,22281,1,1,0,308,14,347,7.0,6.5
571,4,2013,63210,1,1,0,372,3,288,5.0,3.71
684,10,2018,31000,4,1,0,288,10,317,5.0,5.0
691,0,2008,60000,4,1,0,281,2,284,5.0,1.99
369,9,2017,32006,4,1,0,224,11,335,5.0,4.25
25,0,2009,78000,1,0,0,47,99,135,5.0,8.0
699,9,2011,9489,4,1,0,291,10,310,5.0,2.95
1460,10,2018,5000,4,1,0,387,138,248,5.0,3.5
23,6,2012,60000,1,0,2,135,58,76,5.0,16.0
957,6,2015,50000,4,1,0,351,137,241,5.0,2.75
452,4,2015,53000,4,1,0,217,36,41,5.0,6.95
1329,4,2011,64000,4,0,2,33,50,144,5.0,12.5
55,3,2017,43827,1,0,0,73,110,184,5.0,36.83
1816,10,2011,36431,4,1,0,163,12,299,5.0,2.7
509,9,2017,35000,1,1,0,325,25,344,5.0,9.9
423,7,2011,94832,4,1,0,188,36,42,5.0,3.83
419,3,2012,88381,4,1,0,188,36,42,5.0,5.25
1102,8,2016,45194,1,1,0,349,46,42,5.0,7.75
1111,9,2010,66000,4,1,2,172,40,8,5.0,2.46
1135,8,2014,38578,1,1,0,364,14,299,5.0,3.96
1064,2,2015,40000,1,1,0,308,14,347,7.0,8.25
718,3,2018,20632,4,1,0,246,10,316,5.0,7.58
569,5,2014,73042,1,1,0,372,3,288,5.0,3.99
449,4,2014,54257,4,1,0,203,36,41,5.0,6.25
1535,5,2013,93000,1,1,0,297,46,11,5.0,5.0
1276,5,2005,102000,1,0,2,14,113,159,5.0,4.65
579,3,2016,28881,1,0,0,66,76,155,7.0,21.37
970,5,2007,52195,4,1,0,278,137,239,5.0,1.75
772,3,2018,20422,1,1,0,47,94,65,5.0,16.09
619,8,2012,38000,1,1,0,382,25,344,5.0,4.1
330,3,2015,92885,1,1,0,287,26,283,5.0,3.56
419,10,2010,43000,4,1,2,188,36,42,5.0,4.21
1161,3,2016,70478,1,1,0,217,14,371,5.0,6.86
630,4,2015,57000,1,1,0,371,39,56,5.0,6.6
520,3,2018,32434,4,0,0,65,42,48,5.0,14.35
257,5,2017,32000,1,1,0,349,37,349,5.0,9.5
154,4,2011,59000,1,0,0,19,114,182,4.0,21.9
105,3,2016,76467,1,0,0,227,64,150,5.0,30.45
319,5,2016,100000,1,1,0,396,37,369,5.0,5.1
660,10,2013,37086,4,0,0,188,42,48,5.0,5.44
342,6,2010,135000,1,1,0,88,26,283,5.0,1.6
27,7,2014,54862,1,0,0,213,58,123,5.0,16.67
409,5,2010,67758,4,1,0,9,79,371,5.0,9.5
738,10,2012,56200,4,0,0,127,25,365,5.0,3.85
1730,7,2011,169006,1,1,0,98,102,124,7.0,10.64
1459,1,2016,20229,4,1,0,387,138,248,5.0,3.5
198,2,2008,62000,4,1,3,224,143,265,5.0,1.1
658,5,2011,51500,4,1,2,163,47,8,5.0,2.6
85,5,2012,69000,1,0,0,252,64,142,5.0,18.5
608,1,2004,167000,4,1,0,0,2,371,5.0,1.35
1135,5,2015,62476,1,1,0,402,14,299,5.0,7.95
673,6,2017,60500,1,1,0,390,6,298,5.0,5.49
487,9,2017,17978,4,0,0,254,12,344,5.0,6.95
1592,6,2008,300000,1,1,0,188,27,288,5.0,1.0
297,2,2013,123000,1,1,2,217,26,278,5.0,4.45
1103,8,2016,45296,1,1,0,386,14,342,5.0,6.99
1117,3,2008,77325,4,1,0,143,40,15,5.0,3.51
997,7,2018,25858,4,0,0,327,10,324,5.0,7.54
1088,1,2016,120000,1,1,0,362,14,297,5.0,3.65
540,0,2016,22000,1,0,0,271,39,57,5.0,16.0
198,8,2012,11000,4,1,0,163,143,266,5.0,1.4
718,9,2017,3900,4,1,0,246,10,316,5.0,6.45
667,5,2016,106092,1,1,0,377,3,290,5.0,4.4
474,4,2015,27000,4,0,0,254,12,344,5.0,5.95
391,0,2013,11000,4,1,0,268,11,338,5.0,3.9
1274,3,2016,39753,1,0,0,65,70,163,5.0,35.28
1563,10,2017,39800,1,1,0,211,74,93,7.0,14.25
667,10,2017,73000,1,1,0,377,3,290,5.0,4.5
258,10,2015,55000,1,1,0,349,37,349,5.0,7.5
1625,3,2017,18351,4,0,0,338,134,226,4.0,3.41
395,10,2013,45000,4,1,2,268,11,338,5.0,3.25
1058,5,2016,112200,1,1,0,379,14,342,7.0,8.3
706,1,2010,29000,4,1,0,291,10,310,5.0,3.45
605,5,2007,57309,4,1,0,188,2,371,5.0,2.1
917,9,2015,53392,1,1,0,156,74,75,7.0,11.95
1848,5,2010,71000,1,1,0,299,46,13,5.0,4.25
1639,5,2014,93000,1,1,0,91,74,72,7.0,8.25
349,5,2010,119000,4,1,0,4,79,136,5.0,5.95
1051,3,2016,42225,4,1,0,131,9,292,7.0,4.3
1159,0,2012,65000,1,1,0,354,14,299,5.0,3.9
997,10,2016,27809,4,0,0,327,10,324,5.0,6.41
924,3,2015,65100,1,1,0,131,74,75,7.0,8.36
678,2,2014,51000,4,1,0,258,10,318,5.0,3.85
1323,5,2017,10000,1,0,0,264,70,113,5.0,36.0
1542,8,2011,54895,4,1,0,69,52,103,5.0,7.5
1797,5,2015,80768,1,1,0,288,37,345,5.0,5.7
1076,7,2019,12076,4,1,0,311,10,315,5.0,5.5
1160,2,2016,49000,1,1,0,388,14,299,5.0,5.9
452,9,2015,42366,4,1,0,217,36,41,5.0,7.75
114,0,2010,68000,1,0,0,26,114,178,5.0,18.0
1482,5,2008,122397,1,1,0,208,54,18,5.0,4.4
1828,3,2017,50534,4,0,0,198,10,11,5.0,8.27
1440,0,2014,55300,1,1,0,283,29,327,5.0,4.75
418,5,2008,73095,4,0,0,180,36,42,5.0,3.8
1848,0,2011,51100,1,1,0,299,46,13,5.0,3.4
577,10,2016,13436,4,1,2,253,10,318,5.0,4.7
288,10,2008,76000,4,1,2,175,22,283,5.0,1.49
668,9,2016,63141,1,1,2,377,3,290,5.0,4.5
378,5,2014,74885,1,1,0,395,37,365,5.0,5.4
446,5,2016,14000,4,0,0,224,36,41,5.0,11.5
1449,10,2012,56000,1,1,2,294,29,25,5.0,3.5
